,RK,Country,Points,Date Rating
120,121,Tajikistan,1152.0,11.06.2020
121,122,New Zealand,1149.0,11.06.2020
122,123,Malawi,1141.0,11.06.2020
123,124,Philippines,1136.0,11.06.2020
124,124,Angola,1136.0,11.06.2020
125,126,Antigua and Barbuda,1127.0,11.06.2020
126,126,Togo,1127.0,11.06.2020
127,128,Sudan,1112.0,11.06.2020
128,129,Turkmenistan,1107.0,11.06.2020
129,130,Guatemala,1104.0,11.06.2020
130,131,Rwanda,1089.0,11.06.2020
131,131,Lithuania,1089.0,11.06.2020
132,133,Comoros,1088.0,11.06.2020
133,134,Tanzania,1086.0,11.06.2020
134,135,Andorra,1082.0,11.06.2020
135,136,Myanmar,1081.0,11.06.2020
136,137,Latvia,1079.0,11.06.2020
137,138,Chinese Taipei,1078.0,11.06.2020
138,139,Lesotho,1074.0,11.06.2020
139,139,St. Kitts and Nevis,1074.0,11.06.2020
140,141,Solomon Islands,1073.0,11.06.2020
141,141,Suriname,1073.0,11.06.2020
142,143,Hong Kong,1072.0,11.06.2020
143,144,Yemen,1071.0,11.06.2020
144,145,Equatorial Guinea,1066.0,11.06.2020
145,146,Ethiopia,1061.0,11.06.2020
146,147,Kuwait,1060.0,11.06.2020
147,148,Botswana,1055.0,11.06.2020
148,149,Afghanistan,1052.0,11.06.2020
149,149,Burundi,1052.0,11.06.2020
150,151,Nicaragua,1051.0,11.06.2020
151,152,Liberia,1047.0,11.06.2020
152,153,Eswatini,1042.0,11.06.2020
153,154,Malaysia,1040.0,11.06.2020
154,155,Maldives,1038.0,11.06.2020
155,156,New Caledonia,1035.0,11.06.2020
156,157,Singapore,1020.0,11.06.2020
157,158,Dominican Republic,1019.0,11.06.2020
158,159,Gambia,1015.0,11.06.2020
159,159,Grenada,1015.0,11.06.2020
160,161,Tahiti,1014.0,11.06.2020
161,162,Barbados,1009.0,11.06.2020
162,163,Fiji,996.0,11.06.2020
163,163,Vanuatu,996.0,11.06.2020
164,165,Papua New Guinea,991.0,11.06.2020
165,166,Guyana,988.0,11.06.2020
166,167,St. Vincent and the Grenadines,986.0,11.06.2020
167,168,Bermuda,983.0,11.06.2020
168,168,South Sudan,983.0,11.06.2020
169,170,Nepal,974.0,11.06.2020
170,170,Belize,974.0,11.06.2020
171,172,Mauritius,965.0,11.06.2020
172,173,Indonesia,964.0,11.06.2020
173,173,Cambodia,964.0,11.06.2020
174,175,Moldova,959.0,11.06.2020
175,176,St. Lucia,953.0,11.06.2020
176,177,Chad,943.0,11.06.2020
177,178,Puerto Rico,941.0,11.06.2020
178,179,Cuba,936.0,11.06.2020
179,180,Liechtenstein,926.0,11.06.2020
180,181,São Tomé and Príncipe,923.0,11.06.2020
181,182,Macau,922.0,11.06.2020
182,183,Montserrat,921.0,11.06.2020
183,184,Malta,919.0,11.06.2020
184,184,Djibouti,919.0,11.06.2020
185,184,Dominica,919.0,11.06.2020
186,187,Bangladesh,914.0,11.06.2020
187,188,Laos,912.0,11.06.2020
188,189,Bhutan,911.0,11.06.2020
189,190,Mongolia,906.0,11.06.2020
190,191,Brunei Darussalam,904.0,11.06.2020
191,192,American Samoa,900.0,11.06.2020
192,193,Cayman Islands,897.0,11.06.2020
193,194,Samoa,894.0,11.06.2020
194,195,Bahamas,880.0,11.06.2020
195,196,Gibraltar,879.0,11.06.2020
196,196,Somalia,879.0,11.06.2020
197,196,Timor-Leste,879.0,11.06.2020
198,199,Guam,873.0,11.06.2020
199,200,Pakistan,867.0,11.06.2020
200,200,Aruba,867.0,11.06.2020
201,202,Seychelles,866.0,11.06.2020
202,203,Tonga,862.0,11.06.2020
203,203,Turks and Caicos Islands,862.0,11.06.2020
204,205,Eritrea,856.0,11.06.2020
205,206,Sri Lanka,853.0,11.06.2020
206,207,US Virgin Islands,844.0,11.06.2020
207,208,British Virgin Islands,842.0,11.06.2020
208,209,San Marino,824.0,11.06.2020
209,210,Anguilla,821.0,11.06.2020
0,1,Belgium,1765.0,16.07.2020
1,2,France,1733.0,16.07.2020
2,3,Brazil,1712.0,16.07.2020
3,4,England,1661.0,16.07.2020
4,5,Uruguay,1645.0,16.07.2020
5,6,Croatia,1642.0,16.07.2020
6,7,Portugal,1639.0,16.07.2020
7,8,Spain,1636.0,16.07.2020
8,9,Argentina,1623.0,16.07.2020
9,10,Colombia,1622.0,16.07.2020
10,11,Mexico,1621.0,16.07.2020
11,12,Switzerland,1608.0,16.07.2020
12,13,Italy,1607.0,16.07.2020
13,14,Netherlands,1604.0,16.07.2020
14,15,Germany,1602.0,16.07.2020
15,16,Denmark,1598.0,16.07.2020
16,17,Chile,1579.0,16.07.2020
17,17,Sweden,1579.0,16.07.2020
18,19,Poland,1559.0,16.07.2020
19,20,Senegal,1555.0,16.07.2020
20,21,Peru,1544.0,16.07.2020
21,22,USA,1542.0,16.07.2020
22,23,Wales,1540.0,16.07.2020
23,24,Ukraine,1537.0,16.07.2020
24,25,Venezuela,1517.0,16.07.2020
25,26,Austria,1507.0,16.07.2020
26,27,Tunisia,1506.0,16.07.2020
27,28,Japan,1500.0,16.07.2020
28,29,Turkey,1494.0,16.07.2020
29,29,Serbia,1494.0,16.07.2020
30,31,Nigeria,1493.0,16.07.2020
31,32,Slovakia,1490.0,16.07.2020
32,33,IR Iran,1489.0,16.07.2020
33,34,Republic of Ireland,1486.0,16.07.2020
34,35,Algeria,1482.0,16.07.2020
35,36,Northern Ireland,1476.0,16.07.2020
36,37,Romania,1475.0,16.07.2020
37,38,Russia,1470.0,16.07.2020
38,39,Iceland,1465.0,16.07.2020
39,40,Korea Republic,1464.0,16.07.2020
40,41,Paraguay,1461.0,16.07.2020
41,42,Australia,1457.0,16.07.2020
42,43,Morocco,1456.0,16.07.2020
43,44,Norway,1451.0,16.07.2020
44,45,Czech Republic,1446.0,16.07.2020
45,46,Costa Rica,1439.0,16.07.2020
46,46,Ghana,1439.0,16.07.2020
47,48,Jamaica,1438.0,16.07.2020
48,49,Bosnia and Herzegovina,1430.0,16.07.2020
49,50,Scotland,1422.0,16.07.2020
50,51,Egypt,1420.0,16.07.2020
51,52,Hungary,1416.0,16.07.2020
52,53,Cameroon,1413.0,16.07.2020
53,54,Greece,1409.0,16.07.2020
54,55,Qatar,1396.0,16.07.2020
55,56,Mali,1389.0,16.07.2020
56,56,Congo DR,1389.0,16.07.2020
57,58,Finland,1386.0,16.07.2020
58,59,Burkina Faso,1381.0,16.07.2020
59,59,Bulgaria,1381.0,16.07.2020
60,61,Côte d'Ivoire,1378.0,16.07.2020
61,62,Honduras,1377.0,16.07.2020
62,63,Ecuador,1368.0,16.07.2020
63,64,Montenegro,1365.0,16.07.2020
64,64,Slovenia,1365.0,16.07.2020
65,66,Albania,1356.0,16.07.2020
66,67,Saudi Arabia,1351.0,16.07.2020
67,68,North Macedonia,1347.0,16.07.2020
68,69,El Salvador,1346.0,16.07.2020
69,70,Iraq,1344.0,16.07.2020
70,71,United Arab Emirates,1334.0,16.07.2020
71,71,South Africa,1334.0,16.07.2020
72,73,Canada,1332.0,16.07.2020
73,74,Guinea,1328.0,16.07.2020
74,75,Bolivia,1324.0,16.07.2020
75,76,China PR,1323.0,16.07.2020
76,77,Uganda,1321.0,16.07.2020
77,78,Cabo Verde,1318.0,16.07.2020
78,79,Syria,1314.0,16.07.2020
79,80,Curaçao,1313.0,16.07.2020
80,81,Panama,1305.0,16.07.2020
81,82,Oman,1303.0,16.07.2020
82,83,Gabon,1297.0,16.07.2020
83,84,Benin,1295.0,16.07.2020
84,85,Uzbekistan,1286.0,16.07.2020
85,86,Haiti,1285.0,16.07.2020
86,87,Belarus,1283.0,16.07.2020
87,88,Zambia,1279.0,16.07.2020
88,89,Congo,1269.0,16.07.2020
89,89,Lebanon,1269.0,16.07.2020
90,91,Madagascar,1267.0,16.07.2020
91,91,Georgia,1267.0,16.07.2020
92,93,Israel,1260.0,16.07.2020
93,94,Vietnam,1258.0,16.07.2020
94,95,Cyprus,1251.0,16.07.2020
95,96,Kyrgyz Republic,1240.0,16.07.2020
96,97,Jordan,1238.0,16.07.2020
97,98,Luxembourg,1236.0,16.07.2020
98,99,Bahrain,1225.0,16.07.2020
99,100,Mauritania,1223.0,16.07.2020
100,101,Libya,1215.0,16.07.2020
101,102,Armenia,1213.0,16.07.2020
102,103,Palestine,1204.0,16.07.2020
103,104,Estonia,1202.0,16.07.2020
104,105,Trinidad and Tobago,1201.0,16.07.2020
105,106,Mozambique,1200.0,16.07.2020
106,107,Kenya,1199.0,16.07.2020
107,108,India,1187.0,16.07.2020
108,109,Central African Republic,1184.0,16.07.2020
109,110,Faroe Islands,1181.0,16.07.2020
110,111,Zimbabwe,1180.0,16.07.2020
111,112,Niger,1179.0,16.07.2020
112,113,Thailand,1178.0,16.07.2020
113,114,Azerbaijan,1177.0,16.07.2020
114,115,Kosovo,1174.0,16.07.2020
115,116,Korea DPR,1170.0,16.07.2020
116,117,Namibia,1160.0,16.07.2020
117,118,Kazakhstan,1155.0,16.07.2020
118,118,Sierra Leone,1155.0,16.07.2020
119,118,Guinea-Bissau,1155.0,16.07.2020
120,121,Tajikistan,1152.0,16.07.2020
121,122,New Zealand,1149.0,16.07.2020
122,123,Malawi,1141.0,16.07.2020
123,124,Philippines,1136.0,16.07.2020
124,124,Angola,1136.0,16.07.2020
125,126,Antigua and Barbuda,1127.0,16.07.2020
126,126,Togo,1127.0,16.07.2020
127,128,Sudan,1112.0,16.07.2020
128,129,Turkmenistan,1107.0,16.07.2020
129,130,Guatemala,1104.0,16.07.2020
130,131,Rwanda,1089.0,16.07.2020
131,131,Lithuania,1089.0,16.07.2020
132,133,Comoros,1088.0,16.07.2020
133,134,Tanzania,1086.0,16.07.2020
134,135,Andorra,1082.0,16.07.2020
135,136,Myanmar,1081.0,16.07.2020
136,137,Latvia,1079.0,16.07.2020
137,138,Chinese Taipei,1078.0,16.07.2020
138,139,Lesotho,1074.0,16.07.2020
139,139,St. Kitts and Nevis,1074.0,16.07.2020
140,141,Suriname,1073.0,16.07.2020
141,141,Solomon Islands,1073.0,16.07.2020
142,143,Hong Kong,1072.0,16.07.2020
143,144,Yemen,1071.0,16.07.2020
144,145,Equatorial Guinea,1066.0,16.07.2020
145,146,Ethiopia,1061.0,16.07.2020
146,147,Kuwait,1060.0,16.07.2020
147,148,Botswana,1055.0,16.07.2020
148,149,Burundi,1052.0,16.07.2020
149,149,Afghanistan,1052.0,16.07.2020
150,151,Nicaragua,1051.0,16.07.2020
151,152,Liberia,1047.0,16.07.2020
152,153,Eswatini,1042.0,16.07.2020
153,154,Malaysia,1040.0,16.07.2020
154,155,Maldives,1038.0,16.07.2020
155,156,New Caledonia,1035.0,16.07.2020
156,157,Singapore,1020.0,16.07.2020
157,158,Dominican Republic,1019.0,16.07.2020
158,159,Gambia,1015.0,16.07.2020
159,159,Grenada,1015.0,16.07.2020
160,161,Tahiti,1014.0,16.07.2020
161,162,Barbados,1009.0,16.07.2020
162,163,Fiji,996.0,16.07.2020
163,163,Vanuatu,996.0,16.07.2020
164,165,Papua New Guinea,991.0,16.07.2020
165,166,Guyana,988.0,16.07.2020
166,167,St. Vincent and the Grenadines,986.0,16.07.2020
167,168,South Sudan,983.0,16.07.2020
168,168,Bermuda,983.0,16.07.2020
169,170,Belize,974.0,16.07.2020
170,170,Nepal,974.0,16.07.2020
171,172,Mauritius,965.0,16.07.2020
172,173,Cambodia,964.0,16.07.2020
173,173,Indonesia,964.0,16.07.2020
174,175,Moldova,959.0,16.07.2020
175,176,St. Lucia,953.0,16.07.2020
176,177,Chad,943.0,16.07.2020
177,178,Puerto Rico,941.0,16.07.2020
178,179,Cuba,936.0,16.07.2020
179,180,Liechtenstein,926.0,16.07.2020
180,181,São Tomé and Príncipe,923.0,16.07.2020
181,182,Macau,922.0,16.07.2020
182,183,Montserrat,921.0,16.07.2020
183,184,Dominica,919.0,16.07.2020
184,184,Malta,919.0,16.07.2020
185,184,Djibouti,919.0,16.07.2020
186,187,Bangladesh,914.0,16.07.2020
187,188,Laos,912.0,16.07.2020
188,189,Bhutan,911.0,16.07.2020
189,190,Mongolia,906.0,16.07.2020
190,191,Brunei Darussalam,904.0,16.07.2020
191,192,American Samoa,900.0,16.07.2020
192,193,Cayman Islands,897.0,16.07.2020
193,194,Samoa,894.0,16.07.2020
194,195,Bahamas,880.0,16.07.2020
195,196,Timor-Leste,879.0,16.07.2020
196,196,Gibraltar,879.0,16.07.2020
197,196,Somalia,879.0,16.07.2020
198,199,Guam,873.0,16.07.2020
199,200,Aruba,867.0,16.07.2020
200,200,Pakistan,867.0,16.07.2020
201,202,Seychelles,866.0,16.07.2020
202,203,Tonga,862.0,16.07.2020
203,203,Turks and Caicos Islands,862.0,16.07.2020
204,205,Eritrea,856.0,16.07.2020
205,206,Sri Lanka,853.0,16.07.2020
206,207,US Virgin Islands,844.0,16.07.2020
207,208,British Virgin Islands,842.0,16.07.2020
208,209,San Marino,824.0,16.07.2020
209,210,Anguilla,821.0,16.07.2020
0,1,Belgium,1773.0,17.09.2020
1,2,France,1744.0,17.09.2020
2,3,Brazil,1712.0,17.09.2020
3,4,England,1664.0,17.09.2020
4,5,Portugal,1653.0,17.09.2020
5,6,Uruguay,1645.0,17.09.2020
6,7,Spain,1642.0,17.09.2020
7,8,Croatia,1628.0,17.09.2020
8,9,Argentina,1623.0,17.09.2020
9,10,Colombia,1622.0,17.09.2020
10,11,Mexico,1621.0,17.09.2020
11,12,Italy,1612.0,17.09.2020
12,13,Netherlands,1603.0,17.09.2020
13,14,Germany,1602.0,17.09.2020
14,15,Switzerland,1600.0,17.09.2020
15,16,Denmark,1593.0,17.09.2020
16,17,Chile,1579.0,17.09.2020
17,18,Sweden,1567.0,17.09.2020
18,19,Poland,1558.0,17.09.2020
19,20,Senegal,1555.0,17.09.2020
20,21,Wales,1550.0,17.09.2020
21,22,Peru,1544.0,17.09.2020
22,23,USA,1542.0,17.09.2020
23,24,Ukraine,1539.0,17.09.2020
24,25,Venezuela,1517.0,17.09.2020
25,26,Tunisia,1506.0,17.09.2020
26,27,Austria,1505.0,17.09.2020
27,28,Japan,1500.0,17.09.2020
28,29,Nigeria,1493.0,17.09.2020
29,30,IR Iran,1489.0,17.09.2020
30,31,Serbia,1486.0,17.09.2020
31,32,Turkey,1485.0,17.09.2020
32,32,Russia,1485.0,17.09.2020
33,34,Romania,1483.0,17.09.2020
34,35,Algeria,1482.0,17.09.2020
35,36,Slovakia,1479.0,17.09.2020
36,37,Republic of Ireland,1475.0,17.09.2020
37,38,Northern Ireland,1468.0,17.09.2020
38,39,Korea Republic,1464.0,17.09.2020
39,40,Paraguay,1461.0,17.09.2020
40,41,Australia,1457.0,17.09.2020
41,41,Iceland,1457.0,17.09.2020
42,43,Morocco,1456.0,17.09.2020
43,44,Norway,1452.0,17.09.2020
44,45,Czech Republic,1446.0,17.09.2020
45,46,Costa Rica,1439.0,17.09.2020
46,46,Ghana,1439.0,17.09.2020
47,48,Jamaica,1438.0,17.09.2020
48,49,Scotland,1428.0,17.09.2020
49,50,Bosnia and Herzegovina,1426.0,17.09.2020
50,51,Egypt,1420.0,17.09.2020
51,52,Hungary,1418.0,17.09.2020
52,53,Greece,1413.0,17.09.2020
53,53,Cameroon,1413.0,17.09.2020
54,55,Qatar,1396.0,17.09.2020
55,56,Finland,1390.0,17.09.2020
56,57,Mali,1389.0,17.09.2020
57,57,Congo DR,1389.0,17.09.2020
58,59,Burkina Faso,1381.0,17.09.2020
59,60,Côte d'Ivoire,1378.0,17.09.2020
60,60,Bulgaria,1378.0,17.09.2020
61,62,Honduras,1377.0,17.09.2020
62,63,Montenegro,1376.0,17.09.2020
63,64,Slovenia,1368.0,17.09.2020
64,64,Ecuador,1368.0,17.09.2020
65,66,Saudi Arabia,1351.0,17.09.2020
66,66,North Macedonia,1351.0,17.09.2020
67,66,Albania,1351.0,17.09.2020
68,69,El Salvador,1346.0,17.09.2020
69,70,Iraq,1344.0,17.09.2020
70,71,United Arab Emirates,1334.0,17.09.2020
71,71,South Africa,1334.0,17.09.2020
72,73,Canada,1332.0,17.09.2020
73,74,Guinea,1328.0,17.09.2020
74,75,Bolivia,1324.0,17.09.2020
75,76,China PR,1323.0,17.09.2020
76,77,Uganda,1321.0,17.09.2020
77,78,Cabo Verde,1318.0,17.09.2020
78,79,Syria,1314.0,17.09.2020
79,80,Curaçao,1313.0,17.09.2020
80,81,Panama,1305.0,17.09.2020
81,82,Oman,1303.0,17.09.2020
82,83,Gabon,1297.0,17.09.2020
83,84,Benin,1295.0,17.09.2020
84,85,Uzbekistan,1290.0,17.09.2020
85,86,Haiti,1285.0,17.09.2020
86,87,Belarus,1282.0,17.09.2020
87,88,Zambia,1279.0,17.09.2020
88,89,Georgia,1274.0,17.09.2020
89,90,Congo,1269.0,17.09.2020
90,90,Lebanon,1269.0,17.09.2020
91,92,Madagascar,1267.0,17.09.2020
92,93,Israel,1265.0,17.09.2020
93,94,Vietnam,1258.0,17.09.2020
94,95,Kyrgyz Republic,1240.0,17.09.2020
95,96,Jordan,1238.0,17.09.2020
96,97,Luxembourg,1237.0,17.09.2020
97,98,Cyprus,1236.0,17.09.2020
98,99,Bahrain,1225.0,17.09.2020
99,100,Mauritania,1223.0,17.09.2020
100,101,Armenia,1215.0,17.09.2020
101,101,Libya,1215.0,17.09.2020
102,103,Palestine,1204.0,17.09.2020
103,104,Trinidad and Tobago,1201.0,17.09.2020
104,105,Mozambique,1200.0,17.09.2020
105,106,Kenya,1199.0,17.09.2020
106,107,Faroe Islands,1191.0,17.09.2020
107,108,Estonia,1188.0,17.09.2020
108,109,India,1187.0,17.09.2020
109,110,Central African Republic,1184.0,17.09.2020
110,111,Zimbabwe,1180.0,17.09.2020
111,112,Azerbaijan,1179.0,17.09.2020
112,112,Niger,1179.0,17.09.2020
113,114,Thailand,1178.0,17.09.2020
114,115,Korea DPR,1170.0,17.09.2020
115,116,Kosovo,1167.0,17.09.2020
116,117,Namibia,1160.0,17.09.2020
117,118,Kazakhstan,1156.0,17.09.2020
118,119,Sierra Leone,1155.0,17.09.2020
119,119,Guinea-Bissau,1155.0,17.09.2020
120,121,New Zealand,1149.0,17.09.2020
121,122,Tajikistan,1148.0,17.09.2020
122,123,Malawi,1141.0,17.09.2020
123,124,Philippines,1136.0,17.09.2020
124,124,Angola,1136.0,17.09.2020
125,126,Togo,1127.0,17.09.2020
126,126,Antigua and Barbuda,1127.0,17.09.2020
127,128,Sudan,1112.0,17.09.2020
128,129,Turkmenistan,1107.0,17.09.2020
129,130,Guatemala,1104.0,17.09.2020
130,131,Lithuania,1093.0,17.09.2020
131,132,Rwanda,1089.0,17.09.2020
132,133,Comoros,1088.0,17.09.2020
133,134,Tanzania,1086.0,17.09.2020
134,135,Myanmar,1081.0,17.09.2020
135,136,Chinese Taipei,1078.0,17.09.2020
136,137,Latvia,1076.0,17.09.2020
137,137,Andorra,1076.0,17.09.2020
138,139,Lesotho,1074.0,17.09.2020
139,139,St. Kitts and Nevis,1074.0,17.09.2020
140,141,Suriname,1073.0,17.09.2020
141,141,Solomon Islands,1073.0,17.09.2020
142,143,Hong Kong,1072.0,17.09.2020
143,144,Yemen,1071.0,17.09.2020
144,145,Equatorial Guinea,1066.0,17.09.2020
145,146,Ethiopia,1061.0,17.09.2020
146,147,Kuwait,1060.0,17.09.2020
147,148,Botswana,1055.0,17.09.2020
148,149,Burundi,1052.0,17.09.2020
149,149,Afghanistan,1052.0,17.09.2020
150,151,Nicaragua,1051.0,17.09.2020
151,152,Liberia,1047.0,17.09.2020
152,153,Eswatini,1042.0,17.09.2020
153,154,Malaysia,1040.0,17.09.2020
154,155,Maldives,1038.0,17.09.2020
155,156,New Caledonia,1035.0,17.09.2020
156,157,Singapore,1020.0,17.09.2020
157,158,Dominican Republic,1019.0,17.09.2020
158,159,Gambia,1015.0,17.09.2020
159,159,Grenada,1015.0,17.09.2020
160,161,Tahiti,1014.0,17.09.2020
161,162,Barbados,1009.0,17.09.2020
162,163,Vanuatu,996.0,17.09.2020
163,163,Fiji,996.0,17.09.2020
164,165,Papua New Guinea,991.0,17.09.2020
165,166,Guyana,988.0,17.09.2020
166,167,St. Vincent and the Grenadines,986.0,17.09.2020
167,168,South Sudan,983.0,17.09.2020
168,168,Bermuda,983.0,17.09.2020
169,170,Belize,974.0,17.09.2020
170,170,Nepal,974.0,17.09.2020
171,172,Mauritius,965.0,17.09.2020
172,173,Indonesia,964.0,17.09.2020
173,173,Cambodia,964.0,17.09.2020
174,175,Moldova,959.0,17.09.2020
175,176,St. Lucia,953.0,17.09.2020
176,177,Chad,943.0,17.09.2020
177,178,Puerto Rico,941.0,17.09.2020
178,179,Cuba,936.0,17.09.2020
179,180,Liechtenstein,932.0,17.09.2020
180,181,São Tomé and Príncipe,923.0,17.09.2020
181,182,Macau,922.0,17.09.2020
182,183,Montserrat,921.0,17.09.2020
183,184,Djibouti,919.0,17.09.2020
184,184,Dominica,919.0,17.09.2020
185,186,Malta,917.0,17.09.2020
186,187,Bangladesh,914.0,17.09.2020
187,188,Laos,912.0,17.09.2020
188,189,Bhutan,911.0,17.09.2020
189,190,Mongolia,906.0,17.09.2020
190,191,Brunei Darussalam,904.0,17.09.2020
191,192,American Samoa,900.0,17.09.2020
192,193,Cayman Islands,897.0,17.09.2020
193,194,Samoa,894.0,17.09.2020
194,195,Gibraltar,886.0,17.09.2020
195,196,Bahamas,880.0,17.09.2020
196,197,Timor-Leste,879.0,17.09.2020
197,197,Somalia,879.0,17.09.2020
198,199,Guam,873.0,17.09.2020
199,200,Aruba,867.0,17.09.2020
200,200,Pakistan,867.0,17.09.2020
201,202,Seychelles,866.0,17.09.2020
202,203,Tonga,862.0,17.09.2020
203,203,Turks and Caicos Islands,862.0,17.09.2020
204,205,Eritrea,856.0,17.09.2020
205,206,Sri Lanka,853.0,17.09.2020
206,207,US Virgin Islands,844.0,17.09.2020
207,208,British Virgin Islands,842.0,17.09.2020
208,209,Anguilla,821.0,17.09.2020
209,210,San Marino,811.0,17.09.2020
0,1,Belgium,1765.0,22.10.2020
1,2,France,1752.0,22.10.2020
2,3,Brazil,1725.0,22.10.2020
3,4,England,1669.0,22.10.2020
4,5,Portugal,1661.0,22.10.2020
5,6,Spain,1639.0,22.10.2020
6,7,Uruguay,1637.0,22.10.2020
7,8,Argentina,1636.0,22.10.2020
8,9,Croatia,1634.0,22.10.2020
9,10,Colombia,1631.0,22.10.2020
10,11,Mexico,1625.0,22.10.2020
11,12,Italy,1612.0,22.10.2020
12,13,Denmark,1610.0,22.10.2020
13,14,Germany,1607.0,22.10.2020
14,15,Netherlands,1596.0,22.10.2020
15,16,Switzerland,1589.0,22.10.2020
16,17,Chile,1570.0,22.10.2020
17,18,Poland,1568.0,22.10.2020
18,19,Sweden,1558.0,22.10.2020
19,20,Wales,1550.0,22.10.2020
20,21,Senegal,1549.0,22.10.2020
21,22,USA,1542.0,22.10.2020
22,23,Ukraine,1539.0,22.10.2020
23,24,Peru,1533.0,22.10.2020
24,25,Austria,1523.0,22.10.2020
25,26,Tunisia,1507.0,22.10.2020
26,27,Japan,1503.0,22.10.2020
27,28,Venezuela,1493.0,22.10.2020
28,29,IR Iran,1492.0,22.10.2020
29,30,Serbia,1489.0,22.10.2020
30,30,Algeria,1489.0,22.10.2020
31,32,Nigeria,1488.0,22.10.2020
32,33,Turkey,1486.0,22.10.2020
33,34,Russia,1480.0,22.10.2020
34,35,Paraguay,1476.0,22.10.2020
35,36,Republic of Ireland,1467.0,22.10.2020
36,37,Slovakia,1466.0,22.10.2020
37,38,Korea Republic,1464.0,22.10.2020
38,39,Morocco,1461.0,22.10.2020
39,39,Iceland,1461.0,22.10.2020
40,41,Northern Ireland,1458.0,22.10.2020
41,42,Australia,1457.0,22.10.2020
42,43,Norway,1456.0,22.10.2020
43,44,Romania,1455.0,22.10.2020
44,45,Scotland,1446.0,22.10.2020
45,45,Czech Republic,1446.0,22.10.2020
46,47,Hungary,1439.0,22.10.2020
47,48,Ghana,1438.0,22.10.2020
48,48,Jamaica,1438.0,22.10.2020
49,50,Costa Rica,1427.0,22.10.2020
50,51,Bosnia and Herzegovina,1424.0,22.10.2020
51,52,Egypt,1420.0,22.10.2020
52,53,Cameroon,1413.0,22.10.2020
53,54,Greece,1408.0,22.10.2020
54,55,Finland,1402.0,22.10.2020
55,56,Mali,1394.0,22.10.2020
56,57,Qatar,1391.0,22.10.2020
57,58,Burkina Faso,1390.0,22.10.2020
58,59,Congo DR,1384.0,22.10.2020
59,60,Ecuador,1380.0,22.10.2020
60,61,Côte d'Ivoire,1378.0,22.10.2020
61,62,Slovenia,1376.0,22.10.2020
62,63,Honduras,1374.0,22.10.2020
63,64,Montenegro,1369.0,22.10.2020
64,65,North Macedonia,1356.0,22.10.2020
65,66,Bulgaria,1354.0,22.10.2020
66,67,Saudi Arabia,1351.0,22.10.2020
67,68,El Salvador,1346.0,22.10.2020
68,69,Albania,1345.0,22.10.2020
69,70,Iraq,1344.0,22.10.2020
70,71,Guinea,1333.0,22.10.2020
71,72,Canada,1332.0,22.10.2020
72,72,South Africa,1332.0,22.10.2020
73,74,United Arab Emirates,1329.0,22.10.2020
74,75,China PR,1323.0,22.10.2020
75,76,Uganda,1321.0,22.10.2020
76,77,Panama,1317.0,22.10.2020
77,78,Cabo Verde,1316.0,22.10.2020
78,79,Syria,1314.0,22.10.2020
79,79,Bolivia,1314.0,22.10.2020
80,81,Curaçao,1313.0,22.10.2020
81,82,Oman,1303.0,22.10.2020
82,83,Benin,1300.0,22.10.2020
83,84,Uzbekistan,1292.0,22.10.2020
84,84,Gabon,1292.0,22.10.2020
85,86,Georgia,1287.0,22.10.2020
86,87,Haiti,1285.0,22.10.2020
87,88,Israel,1275.0,22.10.2020
88,89,Zambia,1274.0,22.10.2020
89,90,Belarus,1273.0,22.10.2020
90,91,Lebanon,1269.0,22.10.2020
91,92,Madagascar,1264.0,22.10.2020
92,93,Congo,1262.0,22.10.2020
93,94,Vietnam,1258.0,22.10.2020
94,95,Luxembourg,1247.0,22.10.2020
95,96,Kyrgyz Republic,1240.0,22.10.2020
96,97,Jordan,1238.0,22.10.2020
97,98,Mauritania,1227.0,22.10.2020
98,99,Cyprus,1225.0,22.10.2020
99,99,Bahrain,1225.0,22.10.2020
100,101,Armenia,1215.0,22.10.2020
101,102,Libya,1209.0,22.10.2020
102,103,Kenya,1205.0,22.10.2020
103,104,Palestine,1204.0,22.10.2020
104,105,Trinidad and Tobago,1201.0,22.10.2020
105,106,Mozambique,1200.0,22.10.2020
106,107,Faroe Islands,1193.0,22.10.2020
107,108,India,1187.0,22.10.2020
108,109,Estonia,1185.0,22.10.2020
109,110,Central African Republic,1184.0,22.10.2020
110,111,Zimbabwe,1180.0,22.10.2020
111,112,Niger,1179.0,22.10.2020
112,113,Thailand,1178.0,22.10.2020
113,114,Azerbaijan,1175.0,22.10.2020
114,115,Korea DPR,1170.0,22.10.2020
115,116,Namibia,1162.0,22.10.2020
116,117,Kosovo,1158.0,22.10.2020
117,118,Guinea-Bissau,1155.0,22.10.2020
118,119,Kazakhstan,1153.0,22.10.2020
119,120,Sierra Leone,1151.0,22.10.2020
120,121,New Zealand,1149.0,22.10.2020
121,122,Tajikistan,1148.0,22.10.2020
122,123,Malawi,1141.0,22.10.2020
123,124,Philippines,1136.0,22.10.2020
124,124,Angola,1136.0,22.10.2020
125,126,Antigua and Barbuda,1127.0,22.10.2020
126,126,Togo,1127.0,22.10.2020
127,128,Sudan,1110.0,22.10.2020
128,129,Turkmenistan,1107.0,22.10.2020
129,130,Lithuania,1105.0,22.10.2020
130,131,Guatemala,1103.0,22.10.2020
131,132,Comoros,1095.0,22.10.2020
132,133,Rwanda,1089.0,22.10.2020
